subject_id,trial_id,task_label,shap_obj_dwell_prop,shap_scene_dwell_prop,shap_obj_fix_count,shap_scene_fix_count,shap_obj_dwell_early_ms,shap_obj_dwell_middle_ms,shap_obj_dwell_late_ms,shap_scene_dwell_early_ms,shap_scene_dwell_middle_ms,shap_scene_dwell_late_ms,shap_mean_fix_duration_ms,shap_first_fix_latency_obj_ms,shap_obj_scene_transitions,shap_transition_entropy,shap_obj_revisits,shap_scene_revisits,shap_scanpath_length_deg,shap_fixation_dispersion,shap_saccade_amplitude_mean_deg
5,39,0,-0.09134148635971233,-0.06756305498699677,-0.0002132788161181489,-0.05645655743280616,0.0009584772927271828,0.003433233143909823,-0.001635258572262778,-0.0648087143200151,-0.00583591972779398,-0.0007881713090162173,0.006168373044029368,-0.014129708256278701,-0.012990526094037674,-0.004261448091788982,-0.0010985468032711485,-0.022555329077007476,-0.024207773905732338,-0.03997627474854268,-0.03341764570234467
5,41,0,0.028515943404015195,0.01720305681780242,0.0012089008619862774,0.02018569774269826,-0.0040211108061196255,0.008844567643431169,-0.013368959558417073,-0.11006170201001558,0.013455201246610158,0.00084928213891798,0.006802260206086234,0.01540081522619217,-0.00922512995807168,-0.0020543574797978197,-0.001303017594955902,0.01720112857820345,-0.035948461296983,-0.05857070890271207,-0.05777913356157068
5,42,0,0.023935285620565554,0.01413959271948685,-0.0006672540247950701,0.010146487787907246,0.00272444324283294,-0.040972691186970805,-0.021356290554919298,0.054138449361974775,0.011735396794404093,-0.0019504304503965178,0.00022712237934217853,0.031125191769397417,-0.007209400556565435,-0.0021601164315263955,-0.0005594117773589004,0.009397623963484144,0.024628010469414614,-0.05133934176045946,0.024283331144085776
5,59,0,0.0588896462917778,0.04466062462294409,0.005912182127666823,0.030261206715075817,0.004778344881336931,-0.007506378642451758,-0.007307195240064257,0.05083060955229095,0.010978101312071845,0.00228158099823332,-0.0013856762820281378,-0.06892818767627054,0.013560510658625655,0.00045242855562208724,-0.0003031684981988496,0.011997358507175813,0.011904163531296679,-0.01587409717035874,0.019592942949200783
5,60,0,-0.09045569035972685,-0.06709372647274424,0.0012436557903625827,-0.05249151006174075,0.008104622213626553,0.002285171960353904,-0.002407021298286008,-0.026697493643228445,-0.018028173697326108,0.0001462914001453732,0.004507900846528514,-0.02148578217757683,-0.011918048964018796,-0.004792267408842151,-0.0004779396512907058,-0.024346971805059077,-0.025605067547818938,-0.03237735105615408,-0.01443407110585424
5,62,0,-0.09318885673161627,-0.066949168420562,0.00027488724720682714,-0.05123505006406351,0.003223881765684645,-0.0011342543198380258,-0.005704629448870317,-0.06859596785214556,-0.021635374930112045,-0.002576637430670461,0.007507490637489211,-0.00807440658338348,-0.007261106743473709,-0.004153811963187042,0.001797979957920294,-0.01742202135363685,-0.03100331241937554,-0.04648276306141737,-0.04466028867883609
5,63,0,-0.10157381601842791,-0.07717877387515579,4.2707394102838854e-05,-0.06355010471397404,0.0014079340890847537,0.0021993276036708954,-0.0028444066428713307,-0.0707460379464006,-0.02619026130353286,-0.002373892192658675,0.0018203342533882568,-0.01821380633550549,-0.010960855767456175,-0.002475138760292107,-0.0006736168453245657,-0.019300984278274085,-0.030290542011342823,-0.030919843740355855,-0.03831231564166161
5,65,0,-0.09502772044489227,-0.07037797199878332,-0.0003449911828230796,-0.052096459752183355,0.0009286805572952977,0.004574211027545608,0.0020354211342156455,-0.07665516838095258,-0.022447321253259093,0.0017062079066815425,0.0019844546406234957,-0.006665745914282327,-0.012862764671659638,-0.0033268190911450767,-0.0012888183808920887,-0.01827462751711827,-0.03465459784451742,-0.04235829126853764,-0.046285342916700264
5,66,0,-0.12775734360980243,-0.09481231401123709,0.0018487288990021195,-0.07286272028376059,-0.006978718575407765,-0.0009992012365180806,-0.0027655122705409095,0.07178632820959178,-0.047347274346864594,-0.01766904041118993,-0.00020806079399606704,0.01207879891637441,-0.005344534216084412,0.005493500510904017,-0.000973057866430901,0.021409403095442196,-0.03291265574530132,-0.016847602932527142,-0.04350396405841566
5,67,0,-0.08104147171644428,-0.05995160574125918,0.0016131003475417466,-0.01715327832499914,-9.972807784317898e-05,0.003395211579210504,-0.0004805326008561837,-0.04357999111564348,-0.004742672234903109,-0.004731396492242853,0.007364580428897474,0.045889289544985085,-0.012989916888659815,-0.003202889004605214,-0.00022107707855482887,-0.022409548989922697,-0.02464732428497153,-0.044737802564988154,-0.04194536651165887
5,69,0,-0.06775409178718221,-0.0490588912854466,-0.0017360492237792006,-0.04825079257365792,0.01064221198273343,-0.001138691225069821,-0.003691738132990071,-0.043971149930919405,0.030269424061830034,-0.004594435846961819,-0.002230163642032537,-0.029527508724570033,-0.01188596449801924,-0.0021124744578215116,-0.0015212519114252857,-0.02083754801524767,-0.02658229531947379,-0.04348143381288364,-0.03244689730968647
5,76,0,0.05063046197516716,0.03789873087071841,-0.014934401184650234,0.02604875604686948,-0.01622026810544783,-0.014477817845519417,-0.001098282545841938,0.04712637195601617,0.00969364582053265,0.002353211882877375,-0.015106174811673803,0.013211833280954557,0.009213663879898295,0.0014635792913343872,-7.498216848602287e-05,0.011699628249265187,0.005553265822580152,-0.008920823768129372,0.012033808339447734
