bootstrap_auc_rf
0.8633418973141173
0.8730117467121628
0.874000558559931
0.8733527634987414
0.8397903236654665
0.8582557232308129
0.8539488148733871
0.8550464724555626
0.820103419459144
0.8401724113288372
0.8550587911309996
0.8542457492079537
0.8793072818035699
0.8595325964335009
0.8889784150014306
0.8523456863299835
0.8800609412241212
0.8697799313651906
0.8446537499198049
0.8689320351132748
0.838845795223811
0.8658280193639768
0.8685840371377871
0.8552866590543218
0.8625436038632361
0.8497155064830678
0.8675757214009792
0.8557432999525213
0.8593019840316164
0.8389000960725866
0.8614106371507246
0.8759498170741283
0.8575859743421744
0.8756968696569536
0.8836683935000607
0.8572692490625402
0.8691522370863922
0.8650113797075931
0.8609158842071677
0.8534584031319136
0.849826926924282
0.8807507944680171
0.8378660672196228
0.8532713448677779
0.867926178471585
0.8664546524029597
0.8522848075624067
0.8707653531079089
0.8579613380176159
0.8676366281227723
0.8578888813525507
0.8556205871060526
0.8468853735175967
0.8682067418530749
0.8551735533565761
0.8701169848188026
0.8539643878307439
0.8658435114048468
0.8600447473719026
0.8456300634026066
0.8794436326851748
0.8375005958046685
0.8649673043946171
0.859358091715303
0.859996232379826
0.8447448660455052
0.8505637061454415
0.8746815901338213
0.8398318520334908
0.847881299960372
0.8586149375572294
0.851439769130109
0.8516275231507668
0.8463875365389445
0.8635142329789436
0.8451705006663967
0.8557817556676571
0.8545951588658937
0.860603038665271
0.8575483226345387
0.8627754211894161
0.8561451897056809
0.8456746685349983
0.8657500782884584
0.8681975011648545
0.8703449632599902
0.8628786450779826
0.8631295681503424
0.8566984142907392
0.8728930293254068
0.8745222899853289
0.8503570801250627
0.8700706879417996
0.8936835439063473
0.8577047684729859
0.8741985364049119
0.8586736264846306
0.8448685846094053
0.8586065779984234
0.8370499626972859
0.8486806257963666
0.8837853442564502
0.8362346534764402
0.8674462476370898
0.877465949033392
0.8666611592860222
0.8717471797971384
0.8637426461853942
0.8604021251803293
0.8593782546211985
0.8630564587347462
0.8577273179466772
0.8619237305731358
0.8751580417838114
0.8660810254519048
0.8559065051839618
0.8552393225656357
0.8740009166710736
0.8554652320114446
0.8487367940308522
0.8597550989987568
0.8754374069051378
0.8745336995599324
0.8640815628977582
0.854242536508049
0.8705542938889903
0.8462717800452934
0.8601305582570693
0.864083070202871
0.8808950934523659
0.8709141881271913
0.8682684589624654
0.8540681664658112
0.8770884750276029
0.8545350978839129
0.8562071210010831
0.8650979576214807
0.8728356994734959
0.8571190607553252
0.8412878007860517
0.8602939677075985
0.8707681383150977
0.8725349239955753
0.8576866182051103
0.8720588687754511
0.855803995565524
0.8515744269369929
0.8665730257304741
0.8792602155718072
0.86698533136875
0.8797187479291988
0.8623044890273289
0.8573438382530635
0.8529926496324816
0.8753188094466633
0.8567690714194122
0.8734020025686419
0.8499723544062725
0.857050801713982
0.8568344307246095
0.8593480912019406
0.8627541128980662
0.8772854023817496
0.8551836843916052
0.8452705230936304
0.8791351394798835
0.8415980296773771
0.8590787582507119
0.873040281930566
0.8806897674672978
0.8357179732655176
0.8538283381940842
0.8479445130421361
0.8661860276833538
0.8478973558825991
0.8554034881114776
0.8569870129604319
0.8404099551052955
0.8641192627269428
0.865527126117275
0.8536837673972082
0.8701768543908914
0.8598124187040703
0.8684994887322152
0.8887380995520571
0.8743362784869273
0.8513461815612433
0.8750426133020317
0.8604519841590237
0.8662479018240143
0.860275038489064
0.8587194841675179
0.8569341162117792
0.8622892564122474
0.8723385479945099
0.8504494632610677
0.8678158780220661
0.8533754730497198
0.8742012436479459
0.8581811278136926
0.8641939111522889
0.8632197710764803
0.8458927034220431
0.8479419318314474
0.8701911664982089
0.8543948545286317
0.8522844059919247
0.8578884755872792
0.8502467446518719
0.848522154234057
0.8637211853637057
0.8705168410600702
0.8339005938958934
0.8703915582097878
0.86528820644867
0.8661023739973939
0.8659917425413441
