null_auc_rf
0.5140127987954075
0.5111789796572405
0.4944297770384727
0.5013897579114971
0.5056222371439762
0.5029229681403594
0.490029809595027
0.5125482625482625
0.4812957508609682
0.49000119543597803
0.5008937791546487
0.5026795570273831
0.4951153722892853
0.5052469465512943
0.4956146575711793
0.4946904838209186
0.5020649248910118
0.5045900926335709
0.47961997853302196
0.4930940680940681
0.5049314277575147
0.4970365905148514
0.4888623519058302
0.5162846358498532
0.5022628076975904
0.4933777933777934
0.4951933299759387
0.5016764081981473
0.49413409739496694
0.506032500597718
0.4907044678783809
0.4950411026497983
0.4891217869478739
0.5140134346656086
0.5009457933370977
0.50308117264639
0.48255629994760435
0.5164676392937262
0.4982143493013058
0.5278526408961192
0.49272093946006984
0.5186327773284295
0.5119033629903196
0.5095653954349606
0.4778706996098301
0.5132394534568447
0.48943463508680896
0.49408513538948323
0.49676087719565987
0.5021348706131314
0.5136695560608604
0.4960129666651406
0.5095327117066247
0.49003197155371064
0.49745155940808117
0.48413885370407106
0.4995960952482692
0.5084228638576465
0.4927415416545851
0.47319934276456016
0.5000040695692869
0.5092568712133929
0.4886099114359984
0.4864810180027571
0.4945324064889282
0.4959683285770242
0.4956371673762978
0.4713282311108398
0.4901967891098326
0.5018321963974138
0.5037409515670385
0.5317641328510894
0.49798874255396
0.49479629262237956
0.5181032246249637
0.5120372772546685
0.5042806781937217
0.5015967972489712
0.5115096321618061
0.4953508986117682
0.5005317146621495
0.4902949674688805
0.4901440118831423
0.502857855031768
0.5121369817021991
0.5091069330199764
0.5098768446594534
0.5101400949227036
0.49189596146117887
0.5156988722206114
0.5069224645311602
0.502057421622639
0.5127860780034693
0.5046017926452708
0.4751552795031056
0.4985238909151952
0.5011513065860892
0.49519612780482347
0.5018101952884562
0.5012854751985187
0.4813899868247694
0.4976597433119172
0.5060112625330017
0.4921902421902421
0.49306011262533006
0.4993253417166461
0.5006499865195517
0.49617740269914185
0.4915794252750775
0.4931202659463529
0.48961496787583747
0.5089962916049873
0.5015931092018048
0.5116659290572334
0.48712540886453926
0.5058736602214864
0.48865175169522995
0.4804374532635402
0.4952009604183517
0.49251390012259577
0.495820297994211
0.491711304754783
0.49451612821178037
0.47617877617877624
0.4811599289860159
0.4959216557042644
0.4956245771463163
0.5067328480371959
0.4956662902315076
0.4743198732329167
0.5001111501111501
0.49037178058917186
0.5079516840386407
0.4833017941713594
0.4965006791093748
0.5108523967219619
0.4897128918868049
0.5076047532569271
0.49027779897345114
0.49829078089947654
0.5039729170163953
0.5050790768182073
0.5015445287184418
0.48331247679073763
0.5027877821356082
0.502874769179117
0.5002254795733057
0.5064447988361032
0.487079626210061
0.5229832740702306
0.49787593918028694
0.5076103489146968
0.4619480010784359
0.4959708720578286
0.48986321160234203
0.5116468529512008
0.5062743856222117
0.4960274645057253
0.49209295404947573
0.5101062666280058
0.5011136630701848
0.4947686958556524
0.49827869936565583
0.5088192653410045
0.5130062162670859
0.49082935278587453
0.5054982424547643
0.5039244637070724
0.5069532406488929
0.5119902228597881
0.5181144159405029
0.5083440159527116
0.4986447062534019
0.49425516708125405
0.484973115407898
0.4956865109039022
0.5064940151896674
0.5163337250293771
0.4790448975231584
0.5005374374939592
0.5066085989999033
0.49465525661177834
0.5082941637289463
0.49753244209765957
0.49638698551742033
0.5009534237795107
0.48452876931137806
0.5009363824581217
0.5176295013251535
0.48848464500638417
0.4901221379482249
0.4946092196092196
0.5015909472431211
0.4994233929016537
0.4800185419750637
0.5013925557403818
0.5037034352251744
0.5248335291813553
0.5108076314598053
0.5026111373937461
