subject_id,trial_id,task,task_label,obj_dwell_prop,scene_dwell_prop,obj_fix_count,scene_fix_count,obj_dwell_early_ms,obj_dwell_middle_ms,obj_dwell_late_ms,scene_dwell_early_ms,scene_dwell_middle_ms,scene_dwell_late_ms,mean_fix_duration_ms,first_fix_latency_obj_ms,obj_scene_transitions,transition_entropy,obj_revisits,scene_revisits,scanpath_length_deg,fixation_dispersion,saccade_amplitude_mean_deg
25,173,ITEM,1,1.0,0.0,6,0,1641.0,695.0,1333.0,0.0,0.0,0.0,611.5,45.0,0.0,,0,0,5.6364330831509735,172.7891200278536,1.1281601571018034
25,174,ITEM,1,1.0,0.0,9,0,970.0,1021.0,698.0,0.0,0.0,0.0,298.77777777777777,43.0,0.0,,0,0,10.749572163769091,324.0872010183023,1.347589777466474
25,175,ITEM,1,0.9334811529933481,0.06651884700665188,8,1,1281.0,1015.0,1072.0,0.0,0.0,240.0,400.8888888888889,62.0,2.0,1.0,1,0,14.910602409170696,238.49219463118698,1.874248752558119
25,176,ITEM,1,1.0,0.0,5,0,1848.0,1894.0,0.0,0.0,0.0,0.0,748.4,42.0,0.0,,0,0,2.988261402462016,191.87616449158048,0.7472241495565393
25,177,ITEM,1,0.8836648583484027,0.11633514165159735,6,1,1334.0,1329.0,269.0,0.0,386.0,0.0,474.0,31.0,2.0,1.0,1,0,12.921421892174065,266.64956455576254,2.1624877640419573
25,178,ITEM,1,1.0,0.0,7,0,1006.0,1947.0,473.0,0.0,0.0,0.0,489.42857142857144,30.0,0.0,,0,0,7.7966980506273025,244.73596884079888,1.301402625860264
25,179,ITEM,1,1.0,0.0,9,0,1330.0,1338.0,738.0,0.0,0.0,0.0,378.44444444444446,63.0,0.0,,0,0,9.215736778590646,277.8502878818115,1.15441803853576
25,180,ITEM,1,1.0,0.0,6,0,1320.0,2150.0,206.0,0.0,0.0,0.0,612.6666666666666,41.0,0.0,,0,0,4.6870907076256,115.69494370974039,0.9379203199757169
25,181,ITEM,1,1.0,0.0,6,0,1265.0,2402.0,0.0,0.0,0.0,0.0,611.1666666666666,41.0,0.0,,0,0,6.059520625910605,283.99031532782953,1.2129896665160935
25,182,ITEM,1,1.0,0.0,10,0,1476.0,678.0,1240.0,0.0,0.0,0.0,339.4,61.0,0.0,,0,0,9.659313573185095,485.48111413868077,1.0757746706183327
25,183,ITEM,1,0.6817080557238038,0.3182919442761962,6,3,386.0,740.0,1125.0,632.0,419.0,0.0,366.8888888888889,43.0,4.0,1.0,2,1,22.56186793788601,646.9794535109335,2.85665821594155
25,184,ITEM,1,1.0,0.0,7,0,1404.0,1572.0,536.0,0.0,0.0,0.0,501.7142857142857,203.0,0.0,,0,0,4.224303157434784,86.2341160897344,0.704360753038626
25,185,ITEM,1,1.0,0.0,6,0,1211.0,1340.0,1146.0,0.0,0.0,0.0,616.1666666666666,44.0,0.0,,0,0,5.771268609781742,118.78764666412074,1.1551915062919969
25,186,ITEM,1,0.8959871589085072,0.10401284109149278,7,1,1577.0,81.0,1133.0,0.0,324.0,0.0,389.375,42.0,2.0,1.0,1,0,34.63056832370753,1561.0958633901628,5.100177190113831
25,187,ITEM,1,1.0,0.0,10,0,801.0,866.0,983.0,0.0,0.0,0.0,265.0,35.0,0.0,,0,0,14.0161014071031,472.1768474232108,1.5650603132203658
25,188,ITEM,1,1.0,0.0,10,0,959.0,1490.0,962.0,0.0,0.0,0.0,347.3,42.0,0.0,,0,0,7.6516567099539285,183.50327208035696,0.8514342321501172
25,189,ITEM,1,0.8336605890603086,0.16633941093969146,4,2,2844.0,0.0,128.0,0.0,0.0,593.0,594.1666666666666,44.0,1.0,0.0,0,0,8.87840064235463,647.8632571770065,1.779098822752144
25,190,ITEM,1,1.0,0.0,9,0,1021.0,749.0,889.0,0.0,0.0,0.0,295.44444444444446,44.0,0.0,,0,0,7.611414878651613,124.4164422860222,0.9528065747945104
25,191,ITEM,1,1.0,0.0,7,0,1086.0,1728.0,245.0,0.0,0.0,0.0,437.0,43.0,0.0,,0,0,7.403062790753928,188.10441311350615,1.2355153411123767
25,192,ITEM,1,1.0,0.0,6,0,1039.0,1336.0,1028.0,0.0,0.0,0.0,567.1666666666666,43.0,0.0,,0,0,3.102779342417765,111.66715276574391,0.620701497235826
25,194,ITEM,1,0.9402017291066282,0.05979827089337176,9,1,1419.0,524.0,667.0,0.0,0.0,166.0,277.6,44.0,1.0,0.0,0,0,16.975723223502953,576.4245330000874,1.8999375521291628
25,195,ITEM,1,1.0,0.0,7,0,1566.0,1256.0,551.0,0.0,0.0,0.0,481.85714285714283,58.0,0.0,,0,0,2.1194787521164122,48.550880527545424,0.35328562673511665
25,196,ITEM,1,1.0,0.0,6,0,933.0,1805.0,652.0,0.0,0.0,0.0,565.0,44.0,0.0,,0,0,8.720132867900103,307.94918282080243,1.7472654221537978
26,9,ITEM,1,1.0,0.0,14,0,1142.0,1113.0,1054.0,0.0,0.0,0.0,236.35714285714286,34.0,0.0,,0,0,17.041346704715988,170.10446261047957,1.3205642864262799
26,10,ITEM,1,0.8254632396891811,0.17453676031081888,12,2,1075.0,931.0,756.0,0.0,327.0,257.0,239.0,40.0,4.0,1.0,2,1,22.268810130100565,308.0799045206364,1.734747253336194
26,11,ITEM,1,1.0,0.0,13,0,1245.0,1317.0,1024.0,0.0,0.0,0.0,275.84615384615387,43.0,0.0,,0,0,18.651678975388023,228.5008080732396,1.5680817961886866
26,12,ITEM,1,1.0,0.0,11,0,1079.0,1346.0,833.0,0.0,0.0,0.0,296.1818181818182,43.0,0.0,,0,0,16.341228741355955,216.346483253892,1.645177822779246
26,13,ITEM,1,1.0,0.0,6,0,1162.0,2300.0,0.0,0.0,0.0,0.0,577.0,58.0,0.0,,0,0,3.46422570270389,79.21773089964705,0.6930478352998697
26,14,ITEM,1,1.0,0.0,6,0,1103.0,2458.0,0.0,0.0,0.0,0.0,593.5,33.0,0.0,,0,0,6.768098895378143,295.8687440081157,1.3551327995700284
26,17,ITEM,1,1.0,0.0,14,0,1058.0,1153.0,1168.0,0.0,0.0,0.0,241.35714285714286,39.0,0.0,,0,0,7.419982936970828,112.50757072031979,0.5715622170862064
26,18,ITEM,1,0.9085062847120725,0.0914937152879275,12,1,884.0,935.0,1289.0,313.0,0.0,0.0,263.15384615384613,59.0,2.0,1.0,1,0,25.695400154245604,349.3510635807483,2.177646729819968
26,19,ITEM,1,1.0,0.0,11,0,1261.0,888.0,1304.0,0.0,0.0,0.0,313.90909090909093,33.0,0.0,,0,0,11.616522808311704,130.9278480266475,1.1656077607824238
26,20,ITEM,1,0.9326347305389222,0.06736526946107785,9,1,1262.0,1006.0,847.0,0.0,0.0,225.0,334.0,36.0,2.0,1.0,1,0,16.888468450877447,655.3644892750158,1.8900304953816631
26,21,ITEM,1,1.0,0.0,12,0,1597.0,1287.0,513.0,0.0,0.0,0.0,283.0833333333333,44.0,0.0,,0,0,12.340776040417506,264.7261488501031,1.1262098727532277
26,22,ITEM,1,0.9794667483910512,0.02053325160894882,12,1,1226.0,1714.0,196.0,67.0,0.0,0.0,251.0,155.0,1.0,0.0,0,0,23.895704323281706,519.9534642638704,2.0204740158331376
26,23,ITEM,1,1.0,0.0,15,0,1234.0,1137.0,971.0,0.0,0.0,0.0,225.2,184.0,0.0,,0,0,17.93725565188507,168.48884354757755,1.2917457955507592
26,24,ITEM,1,1.0,0.0,11,0,1273.0,1293.0,969.0,0.0,0.0,0.0,321.3636363636364,36.0,0.0,,0,0,11.298959577486594,176.66577288383277,1.1335350318289377
26,25,ITEM,1,1.0,0.0,9,0,1263.0,1337.0,658.0,0.0,0.0,0.0,362.0,53.0,0.0,,0,0,11.073202074928652,199.70993215160837,1.3884067411519811
26,26,ITEM,1,0.9365750528541226,0.06342494714587738,10,1,1149.0,1049.0,903.0,0.0,0.0,210.0,301.0,36.0,1.0,0.0,0,0,14.671593178925667,266.47313223678213,1.475147624151846
26,27,ITEM,1,1.0,0.0,11,0,1246.0,942.0,1175.0,0.0,0.0,0.0,305.72727272727275,47.0,0.0,,0,0,12.755959482263982,403.5965713649131,1.2808376662809238
26,28,ITEM,1,1.0,0.0,8,0,1237.0,2361.0,0.0,0.0,0.0,0.0,449.75,43.0,0.0,,0,0,7.706648482490181,196.43495097833392,1.1025786276091099
26,29,ITEM,1,1.0,0.0,9,0,1128.0,1340.0,872.0,0.0,0.0,0.0,371.1111111111111,38.0,0.0,,0,0,7.337586362576847,181.13469723951238,0.9184342424538943
26,30,ITEM,1,1.0,0.0,12,0,1397.0,1161.0,1036.0,0.0,0.0,0.0,299.5,42.0,0.0,,0,0,13.6162980913526,350.3313553554469,1.2436553739496894
26,31,ITEM,1,0.7881074554784183,0.21189254452158165,10,3,1127.0,471.0,1013.0,214.0,299.0,189.0,254.84615384615384,295.0,4.0,1.0,1,2,35.19888017221126,724.286228521878,3.028407360727985
26,32,ITEM,1,1.0,0.0,6,0,1058.0,2223.0,0.0,0.0,0.0,0.0,546.8333333333334,52.0,0.0,,0,0,8.892558042243289,268.41427383803574,1.7819467078600872
26,33,ITEM,1,1.0,0.0,7,0,1110.0,2284.0,0.0,0.0,0.0,0.0,484.85714285714283,40.0,0.0,,0,0,3.689809845129827,106.7385309998221,0.6151750227070757
26,34,ITEM,1,1.0,0.0,10,0,999.0,1015.0,1069.0,0.0,0.0,0.0,308.3,39.0,0.0,,0,0,12.198213091284604,230.79997352204728,1.3604358085891097
26,35,ITEM,1,1.0,0.0,13,0,1310.0,902.0,986.0,0.0,0.0,0.0,249.53846153846155,50.0,0.0,,0,0,17.36771481545638,712.12880085305,1.4584156553881589
26,36,ITEM,1,1.0,0.0,10,0,1258.0,1443.0,850.0,0.0,0.0,0.0,355.1,37.0,0.0,,0,0,12.949294649423924,288.1181783959876,1.444889865854851
26,37,ITEM,1,0.8280871670702179,0.17191283292978207,9,2,1363.0,907.0,466.0,0.0,0.0,568.0,300.3636363636364,41.0,1.0,0.0,0,0,17.518691095545403,763.4855494003041,1.765506512204947
26,38,ITEM,1,0.9539594843462247,0.04604051565377532,6,1,1005.0,863.0,1240.0,0.0,150.0,0.0,465.42857142857144,188.0,2.0,1.0,1,0,10.919258415011177,433.18391270016275,1.825250201869185
26,39,ITEM,1,1.0,0.0,11,0,1173.0,1099.0,652.0,0.0,0.0,0.0,265.8181818181818,32.0,0.0,,0,0,11.83642833943247,285.3504755535508,1.1878278800474167
26,40,ITEM,1,0.9828786999419616,0.017121300058038306,10,1,826.0,1262.0,1299.0,59.0,0.0,0.0,313.27272727272725,39.0,2.0,1.0,1,0,15.914256434834522,605.4132367244462,1.6016322356751767
26,41,ITEM,1,0.9019202363367799,0.09807976366322009,4,2,696.0,2357.0,0.0,21.0,0.0,311.0,564.1666666666666,237.0,3.0,0.9182958340544896,1,1,15.80058400385335,555.3703600301336,3.179481451841457
26,42,ITEM,1,1.0,0.0,12,0,1229.0,1101.0,845.0,0.0,0.0,0.0,267.75,41.0,0.0,,0,0,13.967896907077892,233.60626788479308,1.2760825486994711
26,43,ITEM,1,0.614115490375802,0.38588450962419796,6,7,547.0,793.0,0.0,255.0,410.0,140.0,167.84615384615384,293.0,4.0,1.0,1,2,60.46221618558656,1668.9135082608555,5.5603982892141905
26,44,ITEM,1,0.9819935691318328,0.0180064308681672,10,1,1320.0,972.0,762.0,0.0,0.0,56.0,282.72727272727275,48.0,1.0,0.0,0,0,11.561380123919722,351.684118492718,1.1600372801408743
26,89,RELATIONAL,0,0.9453419493807216,0.054658050619278406,7,1,2116.0,772.0,623.0,203.0,0.0,0.0,464.25,266.0,1.0,0.0,0,0,11.077937809257588,302.4624301176149,1.5874095557139283
26,92,RELATIONAL,0,0.8738684369342185,0.12613156306578152,9,2,996.0,1700.0,158.0,219.0,199.0,0.0,301.27272727272725,319.0,3.0,0.9182958340544896,1,1,21.645894736126493,462.3471125346581,2.1904409148525903
26,94,RELATIONAL,0,1.0,0.0,6,0,3030.0,0.0,549.0,0.0,0.0,0.0,604.8333333333334,44.0,0.0,,0,0,6.544487704444136,309.3619207952704,1.310265378767852
26,98,RELATIONAL,0,0.517976843388178,0.48202315661182205,8,6,927.0,444.0,329.0,459.0,236.0,887.0,234.42857142857142,48.0,4.0,1.0,2,1,56.06472949081426,1462.2495691582114,4.690645129003086
26,99,RELATIONAL,0,0.8404542996214169,0.159545700378583,11,3,1033.0,1353.0,722.0,171.0,0.0,419.0,264.14285714285717,233.0,3.0,0.9182958340544896,1,1,23.66189434786424,325.12299985104033,1.846303824089095
26,100,RELATIONAL,0,1.0,0.0,9,0,1139.0,910.0,1336.0,0.0,0.0,0.0,376.1111111111111,191.0,0.0,,0,0,10.054989149874357,176.73444393628913,1.26005855293254
26,106,RELATIONAL,0,1.0,0.0,7,0,1145.0,2410.0,0.0,0.0,0.0,0.0,507.85714285714283,50.0,0.0,,0,0,7.402273528002196,185.01591066716415,1.2353832621819485
26,109,RELATIONAL,0,1.0,0.0,5,0,3762.0,0.0,0.0,0.0,0.0,0.0,752.4,34.0,0.0,,0,0,3.027094253546457,134.02787956242545,0.7569386350311937
26,113,RELATIONAL,0,1.0,0.0,6,0,1149.0,2329.0,0.0,0.0,0.0,0.0,579.6666666666666,328.0,0.0,,0,0,3.0354236465197286,97.26448283966513,0.607221076826398
26,116,RELATIONAL,0,0.9079268292682927,0.09207317073170732,10,1,1505.0,389.0,1084.0,0.0,302.0,0.0,298.1818181818182,52.0,2.0,1.0,1,0,31.150946327892488,1200.5262720990324,3.1933397977542124
26,119,RELATIONAL,0,1.0,0.0,14,0,1303.0,1342.0,852.0,0.0,0.0,0.0,249.78571428571428,33.0,0.0,,0,0,22.071051180448432,312.1194851295427,1.7189546948049912
26,120,RELATIONAL,0,0.942604226156482,0.05739577384351799,11,1,1046.0,1128.0,1127.0,201.0,0.0,0.0,291.8333333333333,38.0,2.0,1.0,1,0,27.850114730081145,891.9603504511058,2.5824475924976342
26,138,RELATIONAL,0,0.4628174123337364,0.5371825876662636,7,8,661.0,593.0,277.0,710.0,419.0,648.0,220.53333333333333,46.0,5.0,0.9709505944546686,2,2,48.74256821491357,1641.725711024205,3.70669255943799
26,139,RELATIONAL,0,0.818304535637149,0.18169546436285097,10,3,1291.0,626.0,1114.0,19.0,654.0,0.0,284.9230769230769,87.0,3.0,0.9182958340544896,1,1,30.04486891782541,610.2350689045883,2.562307135240851
26,140,RELATIONAL,0,0.29498626373626374,0.7050137362637363,4,13,606.0,253.0,0.0,569.0,614.0,815.0,171.2941176470588,260.0,4.0,1.0,1,2,66.92738351300578,1601.6363993602156,4.731191875737455
26,142,RELATIONAL,0,1.0,0.0,11,0,1372.0,1148.0,918.0,0.0,0.0,0.0,312.54545454545456,51.0,0.0,,0,0,8.517539844540947,376.673391159859,0.8533102998827461
26,144,RELATIONAL,0,0.5822825735531846,0.41771742644681537,8,7,941.0,659.0,155.0,165.0,606.0,521.0,206.2,305.0,3.0,0.9182958340544896,1,1,57.836076708240356,2196.104465160423,4.519442233779666
26,154,RELATIONAL,0,0.5400199269345732,0.45998007306542676,8,8,677.0,187.0,762.0,514.0,696.0,175.0,188.1875,36.0,6.0,1.0,3,2,64.37911163607615,1057.723446128172,4.806045865730656
26,155,RELATIONAL,0,0.685006435006435,0.314993564993565,6,4,322.0,1384.0,423.0,979.0,0.0,0.0,310.8,553.0,3.0,0.9182958340544896,1,1,14.529604666331647,529.9554816208623,1.6229995044636016
26,159,RELATIONAL,0,1.0,0.0,9,0,903.0,1666.0,911.0,0.0,0.0,0.0,386.6666666666667,42.0,0.0,,0,0,4.2122307241076635,203.1850037928161,0.5267624066187448
26,164,RELATIONAL,0,1.0,0.0,7,0,74.0,1280.0,1125.0,0.0,0.0,0.0,354.14285714285717,1075.0,0.0,,0,0,7.233808891525857,154.58454903385405,1.2071941982724586
26,165,RELATIONAL,0,0.772078804347826,0.22792119565217392,8,4,453.0,992.0,828.0,671.0,0.0,0.0,245.33333333333334,1026.0,1.0,0.0,0,0,24.827067269105882,1132.300452410795,2.2926908880103416
26,168,RELATIONAL,0,0.5201064458900059,0.47989355410999407,6,7,774.0,985.0,0.0,377.0,344.0,865.0,260.15384615384613,238.0,6.0,1.0,2,3,48.454054627844314,841.714001443933,4.295027159500999
26,170,RELATIONAL,0,0.5819883795997418,0.41801162040025824,9,6,695.0,368.0,740.0,200.0,1004.0,91.0,206.53333333333333,41.0,4.0,1.0,2,1,51.61702958124546,1728.0569670727084,3.9567649398778806
26,189,RELATIONAL,0,0.28329534353630736,0.7167046564636926,3,12,303.0,567.0,0.0,645.0,397.0,1159.0,204.73333333333332,988.0,4.0,1.0,1,2,80.84575210464988,2739.009979207636,6.963129976151498
26,190,RELATIONAL,0,0.588452787258248,0.411547212741752,8,9,668.0,691.0,710.0,402.0,561.0,437.0,206.8235294117647,77.0,4.0,1.0,1,2,60.46859444482756,1522.3919678844957,4.172264210578057
26,191,RELATIONAL,0,0.6258969341161122,0.3741030658838878,7,5,1124.0,795.0,0.0,162.0,0.0,985.0,255.5,67.0,3.0,0.9182958340544896,1,1,38.56700213940448,1200.3028305684297,3.643530973606185
26,192,RELATIONAL,0,0.1569867740080506,0.8430132259919494,2,13,546.0,0.0,0.0,746.0,963.0,1223.0,231.86666666666667,49.0,1.0,0.0,0,0,75.1399400842175,2052.053242215925,6.290227335683884
26,195,RELATIONAL,0,0.298154742635157,0.701845257364843,6,9,464.0,192.0,265.0,753.0,823.0,592.0,205.93333333333334,321.0,6.0,1.0,2,3,60.19273110258786,1047.7825397839097,4.741341908474903
26,196,RELATIONAL,0,0.6818319684561723,0.3181680315438277,8,5,1299.0,199.0,696.0,0.0,894.0,155.0,253.6153846153846,45.0,4.0,1.0,2,1,49.631142546603506,1302.648773623275,4.413360748252658
26,204,RELATIONAL,0,0.9457759137207908,0.054224086279209105,9,1,1771.0,536.0,850.0,181.0,0.0,0.0,333.8,243.0,1.0,0.0,0,0,11.846530992362672,368.06424559971725,1.320932106755796
26,206,RELATIONAL,0,0.9416484318016046,0.058351568198395334,8,2,702.0,711.0,1169.0,160.0,0.0,0.0,274.2,988.0,1.0,0.0,0,0,20.24695135510876,1138.6087837795737,2.2730696163748387
26,208,RELATIONAL,0,1.0,0.0,12,0,796.0,1144.0,998.0,0.0,0.0,0.0,244.83333333333334,36.0,0.0,,0,0,12.73753454194648,520.4262982783457,1.1627105766734822
26,209,RELATIONAL,0,0.729875283446712,0.27012471655328796,9,4,790.0,1447.0,338.0,200.0,0.0,753.0,271.38461538461536,296.0,4.0,1.0,1,2,27.599846404113908,1002.717985513744,2.3451911591529058
26,210,RELATIONAL,0,0.7219135802469135,0.2780864197530864,9,3,1100.0,420.0,819.0,301.0,600.0,0.0,270.0,50.0,4.0,1.0,2,1,26.769041502534,439.51163949319925,2.478417716365956
26,219,RELATIONAL,0,0.21212945335871636,0.7878705466412836,4,9,780.0,0.0,0.0,682.0,925.0,1290.0,282.84615384615387,48.0,1.0,0.0,0,0,44.27984182079611,2010.2591022688728,3.8838321383343075
27,9,RELATIONAL,0,0.9616753353408157,0.03832466465918423,7,1,1066.0,2447.0,0.0,140.0,0.0,0.0,456.625,233.0,1.0,0.0,0,0,11.919377021615212,438.5822474235615,1.708809121716989
27,11,RELATIONAL,0,0.9515382521099919,0.04846174789000817,5,1,826.0,2669.0,0.0,178.0,0.0,0.0,612.1666666666666,42.0,2.0,1.0,1,0,23.264374102395372,882.3713975418741,4.715209653499055
27,17,RELATIONAL,0,0.7237436051760457,0.27625639482395425,6,4,481.0,1279.0,645.0,784.0,134.0,0.0,332.3,41.0,2.0,1.0,1,0,37.0393125832039,1470.0783767106166,4.263089738527991
27,23,RELATIONAL,0,0.7365330610160837,0.26346693898391627,2,1,968.0,1917.0,0.0,1032.0,0.0,0.0,1305.6666666666667,39.0,2.0,1.0,1,0,10.998043722409669,547.574962904624,5.511714494514711
27,26,RELATIONAL,0,0.601057801284473,0.398942198715527,9,5,302.0,291.0,965.0,635.0,421.0,0.0,189.07142857142858,393.0,3.0,0.9182958340544896,1,1,56.85198784497282,2265.366608047005,4.76852468278696
27,28,RELATIONAL,0,0.921602787456446,0.078397212543554,7,2,1020.0,1172.0,453.0,21.0,0.0,204.0,318.8888888888889,140.0,3.0,0.9182958340544896,1,1,31.212412601629996,1778.2231558901262,3.9993652050109065
27,31,RELATIONAL,0,0.8016481955100881,0.1983518044899119,4,4,477.0,2344.0,0.0,698.0,0.0,0.0,439.875,229.0,3.0,0.9182958340544896,1,1,37.566899886276936,1447.9547775067335,5.5632274664845465
27,32,RELATIONAL,0,0.9122420907840441,0.08775790921595598,5,2,729.0,2587.0,0.0,319.0,0.0,0.0,519.2857142857143,58.0,2.0,1.0,1,0,21.7340035677472,765.6948669019532,3.66515297959399
27,62,RELATIONAL,0,1.0,0.0,4,0,2479.0,149.0,1124.0,0.0,0.0,0.0,938.0,39.0,0.0,,0,0,6.228677424404095,269.82928759577686,2.0780451533974067
27,63,RELATIONAL,0,1.0,0.0,3,0,2830.0,0.0,928.0,0.0,0.0,0.0,1252.6666666666667,57.0,0.0,,0,0,1.6398857916496004,159.12674193861938,0.8199848782769605
27,69,RELATIONAL,0,0.9461659663865546,0.05383403361344538,6,1,1370.0,2233.0,0.0,205.0,0.0,0.0,544.0,53.0,2.0,1.0,1,0,12.685755406863263,480.8347628061987,2.122729446892177
27,77,RELATIONAL,0,0.9223276083055627,0.07767239169443732,4,1,1944.0,1654.0,0.0,303.0,0.0,0.0,780.2,386.0,1.0,0.0,0,0,8.204189788612249,452.8901540983421,2.054338990293076
27,78,RELATIONAL,0,0.852389594676346,0.14761040532365396,5,2,1366.0,617.0,835.0,0.0,273.0,215.0,472.2857142857143,37.0,2.0,1.0,1,0,30.73678354101017,1018.2269216633392,5.245628115245752
27,81,RELATIONAL,0,1.0,0.0,9,0,967.0,1182.0,1193.0,0.0,0.0,0.0,371.3333333333333,41.0,0.0,,0,0,7.836882641399763,190.76195753987335,0.9811164804273432
27,83,RELATIONAL,0,1.0,0.0,5,0,1547.0,1554.0,301.0,0.0,0.0,0.0,680.4,173.0,0.0,,0,0,5.684961035832771,220.86159127381114,1.4223343535936812
27,90,RELATIONAL,0,0.2817139001349528,0.7182860998650472,5,12,491.0,171.0,173.0,557.0,716.0,856.0,174.35294117647058,38.0,5.0,0.9709505944546686,2,2,92.4965493076716,1957.49011614757,7.470441909463968
27,91,RELATIONAL,0,1.0,0.0,14,0,1475.0,1416.0,763.0,0.0,0.0,0.0,261.0,39.0,0.0,,0,0,20.783303915240122,282.58352855792043,1.6163719179445535
27,107,RELATIONAL,0,0.954516938519448,0.04548306148055207,7,1,1194.0,1012.0,837.0,0.0,145.0,0.0,398.5,36.0,2.0,1.0,1,0,28.00212761224967,1082.9585395421873,4.080152642312607
27,114,RELATIONAL,0,0.7205720572057206,0.2794279427942794,8,3,1306.0,629.0,30.0,0.0,266.0,496.0,247.9090909090909,37.0,3.0,0.9182958340544896,1,1,58.65909157208238,1875.8041304776766,6.431588666379665
27,116,RELATIONAL,0,0.8440539692500785,0.15594603074992155,5,3,642.0,1246.0,802.0,315.0,0.0,182.0,398.375,274.0,4.0,1.0,1,2,31.95628402325783,721.3375452742096,4.684716291035271
27,118,RELATIONAL,0,0.8869314541960281,0.11306854580397181,10,2,924.0,893.0,917.0,194.0,159.0,0.0,260.1666666666667,56.0,2.0,1.0,1,0,33.944155713999315,672.8578067461012,3.178557313797356
27,122,RELATIONAL,0,0.7832580757207364,0.21674192427926364,10,3,1234.0,525.0,496.0,0.0,136.0,488.0,221.46153846153845,56.0,2.0,1.0,1,0,27.306089784150025,598.2973002647864,2.3192615940458503
27,126,RELATIONAL,0,1.0,0.0,12,0,1174.0,1489.0,780.0,0.0,0.0,0.0,286.9166666666667,38.0,0.0,,0,0,10.542362339765726,337.4707576708896,0.9610871511295173
27,127,RELATIONAL,0,1.0,0.0,3,0,2584.0,0.0,1160.0,0.0,0.0,0.0,1248.0,58.0,0.0,,0,0,2.147209694557146,115.9258383622911,1.0736990940012212
27,136,RELATIONAL,0,1.0,0.0,4,0,1453.0,2198.0,0.0,0.0,0.0,0.0,912.75,45.0,0.0,,0,0,3.3381266578250717,146.88282555984702,1.1129887396117453
27,137,RELATIONAL,0,0.959500693481276,0.04049930651872399,6,1,1478.0,1462.0,519.0,146.0,0.0,0.0,515.0,239.0,1.0,0.0,0,0,14.020363861089164,892.952844344102,2.3481288867035084
27,139,RELATIONAL,0,0.8881596937380366,0.11184030626196335,3,1,2921.0,0.0,327.0,409.0,0.0,0.0,914.25,497.0,1.0,0.0,0,0,9.138867974942821,508.6127188517584,3.0520423799078498
27,161,ITEM,1,0.7753373908441387,0.22466260915586134,4,4,510.0,2420.0,0.0,849.0,0.0,0.0,472.375,1039.0,1.0,0.0,0,0,16.46953537250799,560.0516092290069,2.368788455503313
27,162,ITEM,1,1.0,0.0,4,0,1882.0,1874.0,0.0,0.0,0.0,0.0,939.0,45.0,0.0,,0,0,2.3259420391081287,167.21916423929667,0.7754086707523579
27,164,ITEM,1,1.0,0.0,3,0,3168.0,0.0,572.0,0.0,0.0,0.0,1246.6666666666667,45.0,0.0,,0,0,2.4157171759845046,127.75793517429764,1.207992799968475
27,165,ITEM,1,0.8855844692275919,0.1144155307724081,6,1,688.0,1243.0,213.0,0.0,0.0,277.0,345.85714285714283,61.0,2.0,1.0,1,0,10.5119071257303,312.91200395993474,1.7567778308897317
27,166,ITEM,1,1.0,0.0,9,0,1255.0,1023.0,970.0,0.0,0.0,0.0,360.8888888888889,44.0,0.0,,0,0,7.152246821247432,126.39104222829857,0.8951753978512317
27,167,ITEM,1,1.0,0.0,10,0,1169.0,933.0,983.0,0.0,0.0,0.0,308.5,62.0,0.0,,0,0,6.972091162835696,92.8188274124501,0.7756222854660938
27,168,ITEM,1,1.0,0.0,7,0,1593.0,1185.0,436.0,0.0,0.0,0.0,459.14285714285717,264.0,0.0,,0,0,5.507219606293292,170.65787737784376,0.9185575878809397
27,169,ITEM,1,1.0,0.0,3,0,3725.0,0.0,0.0,0.0,0.0,0.0,1241.6666666666667,43.0,0.0,,0,0,3.141425649891638,154.67003588284334,1.5710079912065285
27,170,ITEM,1,1.0,0.0,3,0,2662.0,0.0,874.0,0.0,0.0,0.0,1178.6666666666667,40.0,0.0,,0,0,2.7996681387576396,256.63836424042296,1.400042993811882
27,171,ITEM,1,0.8975252701289648,0.1024747298710352,11,1,1192.0,726.0,657.0,0.0,294.0,0.0,239.08333333333334,50.0,2.0,1.0,1,0,18.062079550725617,339.57057881977937,1.6556268122254192
27,172,ITEM,1,1.0,0.0,10,0,1251.0,851.0,826.0,0.0,0.0,0.0,292.8,42.0,0.0,,0,0,9.59598600132361,319.09292689798696,1.0686889902711827
27,173,ITEM,1,1.0,0.0,8,0,1004.0,736.0,1277.0,0.0,0.0,0.0,377.125,62.0,0.0,,0,0,7.275405684422361,207.17465793114974,1.04071383018998
27,174,ITEM,1,0.9318016046681254,0.06819839533187455,12,1,1079.0,728.0,748.0,0.0,187.0,0.0,210.92307692307693,44.0,2.0,1.0,1,0,21.694979980535127,515.7004096372236,1.829674564437904
27,175,ITEM,1,1.0,0.0,13,0,749.0,1076.0,800.0,0.0,0.0,0.0,201.92307692307693,32.0,0.0,,0,0,18.129663933204323,359.9439964312415,1.5234486105946436
27,176,ITEM,1,1.0,0.0,8,0,1053.0,935.0,554.0,0.0,0.0,0.0,317.75,100.0,0.0,,0,0,9.573840304444419,286.9376103305774,1.3708172361810262
27,177,ITEM,1,1.0,0.0,11,0,902.0,1101.0,1061.0,0.0,0.0,0.0,278.54545454545456,120.0,0.0,,0,0,11.551481826065137,254.24643362758448,1.159037417024336
